Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
0.43829862285475,0.407261632445245,0.487845289010803,0.447165464639101,0.406114892848695,0.398453768207524,0.398375682532992,0.357574835201022,0.526344810640282,0.439902973886662,0.44442426193451,0.422035214859961,0.364632363870082,0.357620783632494,0.53026999945896,0.466013980900048,0.444951018855085,0.30358784901417,0.464547217578883,0.40865805258672
0.430519830731369,0.403372557830505,0.484074047481682,0.466627308046284,0.406242153877149,0.39248764955073,0.393161992173,0.34826641104065,0.501905936034724,0.429980223750572,0.42880886544395,0.374985862862196,0.349454461651469,0.373239377254427,0.51993501735181,0.472924907953045,0.43351599268728,0.304727661230689,0.454569767471294,0.386758981793324
0.423249283803141,0.398051952652619,0.482622379383999,0.493204808388149,0.400982570031277,0.380463894294029,0.387926050565519,0.335753050003774,0.479333561318774,0.417117080963896,0.416178368101185,0.340023291604497,0.358624415832969,0.393780929549416,0.500600222540022,0.47191433326921,0.415104505854456,0.312509901360833,0.449627629942906,0.36698335343313
0.413990100128665,0.392703288123404,0.486482011500348,0.521708004746022,0.392927746307401,0.365675827635898,0.378214760720339,0.328007810432866,0.449646765144979,0.404329259801361,0.409360090150983,0.334224439004513,0.377679573858316,0.422128039687954,0.480066920017843,0.461463126021023,0.395957794764354,0.31866454859644,0.444978655636749,0.353218852920504
0.399735217250471,0.386307725053165,0.493217150634425,0.545816030894147,0.383216149007511,0.354715167368244,0.363196898193668,0.32333512123565,0.424955785487086,0.395305759882439,0.404358102881138,0.357890935629479,0.381031493535224,0.448395238951182,0.469315726591225,0.449094902389873,0.374393869343824,0.320347089323149,0.432905130862927,0.34676908002941
0.387381546199746,0.377784659700171,0.505294921047836,0.556518655291369,0.372677191001629,0.354323701783711,0.34871416735633,0.322107950307785,0.40745820747198,0.392758864149797,0.403622315305818,0.391249642081367,0.367922471867085,0.455495278929857,0.464635868326157,0.433740814951582,0.352630977758025,0.322427383965935,0.4207027770401,0.361699566354106
0.379934651548148,0.365542216864573,0.513444244574777,0.546506348271282,0.363704269326114,0.360144039652083,0.338249033130369,0.321010490359671,0.397218014070057,0.397465580413153,0.404090607429985,0.414138563398102,0.356853902321505,0.44223483428792,0.443085069185828,0.413909461974661,0.334527986027184,0.32792013524716,0.417937835540929,0.379173316141282
0.377598336061462,0.354911220974949,0.50925826858209,0.516184788149882,0.349012674426486,0.363805143099896,0.334528560919779,0.314560448235776,0.396628164096902,0.406804931161079,0.405940197475539,0.423962636997144,0.343926252453485,0.423195141069413,0.406226464011034,0.391637852692435,0.322144663114565,0.334002697279609,0.418116454153089,0.383657565242701
0.376420740717581,0.351039938916647,0.488392614811162,0.477563687979197,0.332205136295843,0.367700385128812,0.337438736892537,0.304999096431505,0.394209579207657,0.416070695586496,0.403387435184797,0.42315844368975,0.335303333770281,0.401310218830516,0.373420203586877,0.369714377324752,0.312955102238672,0.337042579452354,0.400820772199929,0.376473790796652
0.370634804527447,0.349450944909356,0.457941306317605,0.437273270240406,0.318891854954975,0.360894215797436,0.34531162127554,0.2958274230012,0.39331024042842,0.420385531044808,0.393487384542491,0.4118426517621,0.3471021776617,0.375645945178382,0.349288628107378,0.348117141491252,0.304151871969448,0.334702512528576,0.386405909710486,0.358046915776763
0.360501115516318,0.343828822999717,0.422373367994857,0.391526690554248,0.308305369981543,0.350893118728583,0.345395758699891,0.283841276304978,0.378578411862612,0.413855140640835,0.378656437295919,0.394973097776991,0.362179811458176,0.350250086962346,0.329504607020054,0.328922293384032,0.294022680797476,0.333252623786543,0.390000821464355,0.347410223359518
0.350507292928545,0.3337619331926,0.381936050642517,0.345543189473655,0.297663789091305,0.335552045882224,0.332637271360438,0.267925914331854,0.361524984534565,0.393631536568792,0.358561741272465,0.369574286378056,0.349814323741144,0.325133750924306,0.303578202762265,0.311948428724241,0.281652341084873,0.33293490690258,0.376242609778142,0.34186634964742
0.340026854280083,0.306861422319854,0.338686961465924,0.301235973264292,0.285552407623566,0.30287911428628,0.308117057700077,0.249256644447518,0.342706940477548,0.353512540893977,0.327256045549685,0.337437816461857,0.320068259805516,0.294791734022055,0.272546020648994,0.292588786884948,0.267540273483212,0.317590846721865,0.356691240547099,0.336544834899545
0.310200910541343,0.268735316061244,0.285923020171621,0.265370846376134,0.266408285486206,0.259513125373252,0.267218909740523,0.233280641496133,0.317074123220108,0.300274087318322,0.294547533688955,0.295691485764672,0.283693646734868,0.268665789161538,0.241556275576427,0.261660751006586,0.245385683762465,0.280048712010969,0.318880446326619,0.319396501501487
0.26606192684264,0.225629415822567,0.229464855555047,0.225188226955761,0.228321983047791,0.22572323196977,0.213664891785662,0.212477737654051,0.269523858914877,0.242809240749977,0.25734135587182,0.271607016453604,0.232695888345051,0.231440162509456,0.209128233781054,0.217238193835774,0.208688287469461,0.239326757902865,0.276315635532999,0.287687743313633
NaN,0.180779883711198,0.179574892501546,0.169566845903741,0.183559970039992,0.186295606796576,0.160082739921288,0.18156057421146,0.207383164114942,0.187415558442128,0.186120713099796,0.228851328645613,0.182296656156419,0.169474576205505,0.1767050392976,0.166095180288294,0.174496079606752,0.193623012530427,0.214848948379632,0.260956623623059
